"variable","countyfips","year","value"
"JOBSI0C","15","2000",8524.71409737798
"JOBSI0C","17","2000",1268.4329113877
"JOBSI0C","19","2000",3873.95983184401
"JOBSI0C","21","2000",2545.81198726477
"JOBSI0C","23","2000",1132.59350021544
"JOBSI0C","25","2000",1540.99935868051
"JOBSI0C","27","2000",1478.88263332842
"JOBSI0C","29","2000",11245.4045293947
"JOBSI0C","33","2000",760.939201024701
"JOBSI0C","37","2000",35262.1148605606
"JOBSI0C","39","2000",6024.41710679349
"JOBSI0C","41","2000",314734.952553912
"JOBSI0C","43","2000",17608.5707679439
"JOBSI0C","45","2000",26157.0808791319
"JOBSI0C","47","2000",6037.59408777163
"JOBSI0C","49","2000",8914.04893410408
"JOBSI0C","51","2000",10299.8633365407
"JOBSI0C","53","2000",449.854247894672
"JOBSI0C","55","2000",2965.62398735607
"JOBSI0C","57","2000",815.671169282722
"JOBSI0C","61","2000",994.035900615687
"JOBSI0C","63","2000",4501.17513593443
"JOBSI0C","65","2000",2568.50416882421
"JOBSI0C","67","2000",28002.6756704383
"JOBSI0C","69","2000",154768.576214686
"JOBSI0C","71","2000",7141.59939731217
"JOBSI0C","73","2000",3045.59312187036
"JOBSI0C","75","2000",11426.3274276684
"JOBSI0C","77","2000",66185.2492730005
"JOBSI0C","79","2000",582.982944673074
"JOBSI0C","81","2000",6256.90693596874
"JOBSI0C","83","2000",11907.5890378226
"JOBSI0C","85","2000",17762.003677436
"JOBSI0C","87","2000",13951.6965877016
"JOBSI0C","89","2000",9028.0462570586
"JOBSI0C","91","2000",2125.84502385196
"JOBSI0C","93","2000",3982.44464169284
"JOBSI0C","95","2000",2352.42593292579
"JOBSI0C","97","2000",20140.3105913383
"JOBSI0C","99","2000",7324.39222730929
"JOBSI0C","101","2000",66331.8919240657
"JOBSI0C","103","2000",3685.6452305451
"JOBSI0C","105","2000",5720.96426167959
"JOBSI0C","107","2000",17477.9311863598
"JOBSI0C","109","2000",2583.89006491418
"JOBSI0C","111","2000",333.334893826763
"JOBSI0C","113","2000",6392.90894079458
"JOBSI0C","115","2000",1313.13269183423
"JOBSI0C","117","2000",23208.8861783198
"JOBSI0C","119","2000",9341.83533478857
"JOBSI0C","121","2000",2493.96186540241
"JOBSI0C","123","2000",93073.6078442968
"JOBSI0C","125","2000",5660.1517303963
"JOBSI0C","500","2000",1633992.81997199
